,Complexity,Real_Fake,Political,TextUppercase,TextLowercase,Original_text,Text,len_values,period_ratio,question_ratio,exclamation_ratio,ellipses_ratio,lex_prediction1,confidence1,lex_prediction2,confidence2,Complexity_Combination,Complexity_Simple,Real_Fake_DeepFake,Real_Fake_Fake,Real_Fake_Real,lex_prediction1_Negative,lex_prediction1_Neutral,lex_prediction1_Positive,lex_prediction2_anger,lex_prediction2_fear,lex_prediction2_joy,lex_prediction2_love,lex_prediction2_sadness,lex_prediction2_surprise,bert_s1,bert_s2,bert_s1_Negative,bert_s1_Positive,bert_s2_Joy,bert_s2_Sadness,bert_s2_Surprise,Sentiment1,Sentiment2
140,['Simple'],['Fake'],0,0,0,Eu explicând prietenei mele diferența între C++  Javasript și python,Me explaining to my friend the difference between C++ Javasript and python,0.2727272727272727,0.0,0.0,0.0,0.0,['Positive'],1.0,['love'],0.6,0,1,0,1,0,0,0,1,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,5
141,['Simple'],['Fake'],0,0,0,Eu la toate petrecerile prezentând colecția mea secretă de meme-uri care încă nu au fost postate,Me at all the parties showing off my secret collection of memes that haven't been posted yet,0.4090909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['love'],1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,2
142,['Simple'],['Fake'],0,0,0,Studenții de peste hotare în primul lor an de cămin:,International students in their first year of residence:,0.20454545454545456,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,2,4
143,['Simple'],['Fake'],0,0,0,Cum se simt cei care cumpără sare de Himalaya în loc de sare normală,How do people feel about buying Himalayan salt instead of normal salt,0.2727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
144,['Simple'],['Fake'],0,0,0,"Când te-ai dus la mare pentru a scăpa de depresie, dar acum stai la mare depresat","When you went to the beach to get rid of depression, but now you stay at the beach depressed",0.45454545454545453,0.0,0.0,0.0,0.0,['Negative'],1.0,"['joy', 'sadness']",0.3333333333333333,0,1,0,1,0,1,0,0,0,0,1,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,2,4
145,['Simple'],['Real'],0,0,0,Tata uitându-se la nota mea de 2 la exercițiile de matematică pe care el singur le-a rezolvat,Dad looking at my grade 2 on the math exercises he solved himself,0.29545454545454547,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,0
146,['Simple'],['Fake'],0,0,0,Eu de 25 ani care încă nu am învățat cum e corect să te comporți când cineva plânge,25-year-old me who still hasn't learned how to behave properly when someone cries,0.4090909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['sadness'],1.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,2,4
147,['Simple'],['Real'],0,0,0,Când trece dirigintele pe lângă tine după ce i-ai spus că nu vii la școală că ești răcit,When the conductor passes you by after you told him you're not coming to school because you have a cold,0.4772727272727273,0.0,0.0,0.0,0.0,['Neutral'],1.0,['love'],1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,5
148,['Simple'],['Real'],0,1,0,"CAND ABIA SCAPI DE CORONAVIRUS SI APARE ""CORONAROVIRUS""","WHEN YOU JUST ESCAPE CORONAVIRUS AND ""CORONAROVIRUS"" APPEARS",0.22727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,['fear'],1.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,0
149,['Combination'],['Fake'],0,0,0,Nicolae Stanciu de fiecare dată când vede mingea la 30 de metri de poartă,Nicolae Stanciu every time he sees the ball 30 meters from the goal,0.29545454545454547,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
150,['Combination'],['Fake'],0,1,0,TOTI ROMANII CARE AU CRITICAT NATIONALA INAINTE DE EURO,ALL ROMANIANS WHO CRITICIZED THE NATIONAL TEAM BEFORE THE EURO,0.22727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['anger', 'fear', 'sadness']",0.3333333333333333,1,0,0,1,0,0,1,0,1,1,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,2,1
151,['Simple'],['Real'],0,1,0,EȘTI DIN ROMÂNIA DACĂ  MAI ÎNTÂI SE ASFALTEAZĂ STRĂZILE ȘI DUPĂ ACEEA SE BAGĂ ȚEVILE,YOU ARE FROM ROMANIA IF THE STREETS ARE PAVED FIRST AND THEN THE PIPES ARE INSERTED,0.36363636363636365,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,0
152,['Simple'],['Real'],0,1,0,CE SIMPLU AR FI DACA N-AR FI GREU,HOW SIMPLE IT WOULD BE IF IT WERE NOT HARD,0.22727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
153,['Simple'],['Real'],0,1,0,"OK, GOOGLE, UNDE E MASINA MEA?","OK, GOOGLE, WHERE'S MY CAR?",0.20454545454545456,0.0,1.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,4
154,['Simple'],['Real'],0,0,0,Fanii Coldplay când văd maneliști pe scenă,Coldplay fans when they see manelists on stage,0.18181818181818182,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,5
155,['Simple'],['Fake'],0,1,0,"BUNICULE, NE MAI SPUI O DATA POVESTEA AIA  CAND AI CAZUT DE LA ETAJUL TREI","GRANDFATHER, TELL US ONE MORE TIME THAT STORY WHEN YOU FELL FROM THE THIRD FLOOR",0.36363636363636365,0.0,0.0,0.0,0.0,['Neutral'],1.0,['sadness'],1.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,1,5
156,['Simple'],['Real'],0,0,0,Cu proful ăla șmecher la ora deschisă în parc,With that sly prof at open hour in the park,0.22727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['anger', 'fear']",0.5,0,1,0,0,1,0,1,0,1,1,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,2
157,['Simple'],['Real'],1,0,0,"Nicușor Dan solicitându-i Gabrielei Firea să elibereze funcția de Primar General al Municipiului București în urma rezultatului algerilor locale, Oct. 2020","Nicușor Dan asking Gabriela Firea to vacate the position of Mayor General of the Municipality of Bucharest following the result of the local elections, Oct. 2020",0.6136363636363636,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
158,['Simple'],['Real'],0,0,0,Când îi vezi pe ăia din provincie că fac meme cu metroul din București,When you see those from the province making memes of the subway from Bucharest,0.3181818181818182,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,5
159,['Simple'],['Real'],0,1,0,CND MERGI CU RATB ȘI TE PRINDE CONTROLORUL FĂRĂ BILET,CND YOU GO WITH RATB AND THE CONTROLLER CATCHES YOU WITHOUT A TICKET,0.29545454545454547,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
160,['Combination'],['Real'],0,0,1,ea : îmi plac doar veganii  eu:,her: I only like vegans me:,0.18181818181818182,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
161,['Simple'],['Fake'],0,0,0,"Savant din Evul Mediu  incercand sa obtina aurul prin alchimie, cca. 1137","Scientist from the Middle Ages trying to obtain gold through alchemy, approx. 1137",0.3409090909090909,1.0,0.0,0.0,0.0,['Positive'],1.0,['love'],1.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,5
162,['Simple'],['Fake'],0,0,0,"Mihai Viteazul, pe punctul de a-l infrunta pe Sinan Pasa, cca. 1595","Mihai Viteazul, about to face Sinan Pasa, approx. 1595",0.2727272727272727,1.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
163,['Simple'],['Real'],0,0,1,grupuri de intelectuali romani discutand diferentele dintre nihilism si existentialism,groups of Romanian intellectuals discussing the differences between nihilism and existentialism,0.25,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,5
164,['Combination'],['Fake'],0,0,0,Când ai zis că iei trei puncte cu Bosnia și n-ai luat nimic din nou,When you said you would take three points with Bosnia and you took nothing again,0.3409090909090909,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,0
165,['Simple'],['Real'],0,1,0,IN ROMANIA NU CONTEAZA CINE ESTI  CONTEAZA UNDE PARCHEZI,"IN ROMANIA, WHO YOU ARE DOESN'T MATTER, IT DOES MATTER WHERE YOU PARK",0.3409090909090909,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
166,['Simple'],['Real'],0,0,0,Când folosești calculatorul la examen ca să te asiguri că 4+5 e egal cu 9,When you use the calculator in the exam to make sure that 4+5 equals 9,0.38636363636363635,0.0,0.0,0.0,0.0,['Neutral'],1.0,['love'],1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,1
167,['Simple'],['Real'],0,1,0,CUM TE SIMȚI CĂND ȚI-AI FĂCUT TEMELE DE VACANȚĂ  ȘI COLEGII APELEAZĂ LA TINE,HOW DO YOU FEEL WHEN YOU'VE DONE YOUR HOLIDAY HOMEWORK AND YOUR COLLEAGUES CALL YOU,0.3409090909090909,0.0,0.0,0.0,0.0,['Neutral'],1.0,['joy'],0.6666666666666666,0,1,0,0,1,0,1,0,0,0,1,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,2
168,['Simple'],['Real'],0,1,0,MOMENTUL ĂLA CÂND AFLI CĂ NU TREBUIE SĂ TE DUCI  LA ȘCOALĂ,THAT MOMENT WHEN YOU FIND OUT YOU DON'T HAVE TO GO TO SCHOOL,0.29545454545454547,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
169,['Simple'],['Real'],0,0,0,Când te gândești că e o idee bună să te duci la grătar în plină pandemie,When you think it's a good idea to go to the barbecue in the middle of a pandemic,0.4318181818181818,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['fear', 'joy', 'love', 'sadness', 'surprise']",0.2,0,1,0,0,1,0,1,0,0,1,1,1,1,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
170,['Combination'],['Fake'],0,1,0,CAND TE PUNE CINEVA LA TREABA,WHEN SOMEONE PUT YOU TO WORK,0.13636363636363635,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
171,['Simple'],['Real'],0,1,0,FANII ROMANIEI ASTEPTAND UN GOL CU LIECHTENSTEIN,ROMANIA FANS WAITING FOR A GOAL WITH LIECHTENSTEIN,0.18181818181818182,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
172,['Simple'],['Fake'],0,0,0,"Când îți faci planuri de vacanță, dar apare încă o tulpină de Covid","When you're making vacation plans, but another strain of Covid shows up",0.3181818181818182,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['joy', 'love']",0.5,0,1,0,1,0,0,1,0,0,0,1,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,4
173,['Simple'],['Real'],1,0,0,România: nu poți să ai coronavirus dacă nu testezi pe nimeni,Romania: you can't have coronavirus if you don't test anyone,0.29545454545454547,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,5
174,['Combination'],['Fake'],0,0,0,"Eu: Ce tare e lupta asta din film, ar fi super dacă aș avea cum să o încerc și eu  Fratele meu mai mic:","Me: That fight in the movie is so cool, it would be great if I could try it too My little brother:",0.5681818181818182,0.0,0.0,0.0,0.0,['Positive'],0.6666666666666666,"['anger', 'fear']",0.4,1,0,0,1,0,0,0,1,1,1,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,1
175,['Simple'],['Fake'],0,1,0,MOMENTUL ĂLA CÂND NU ȘTII DACĂ MAI E CUTREMUR SAU E DOAR PULSUL,THAT MOMENT WHEN YOU DON'T KNOW IF THERE IS AN EARTHQUAKE OR IT'S JUST THE PULSE,0.38636363636363635,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['anger', 'fear', 'sadness', 'surprise']",0.25,0,1,0,1,0,0,1,0,1,1,0,0,1,1,['Negative'],['Surprise'],1,0,0,0,1,0,0
176,['Simple'],['Real'],0,1,0,S-A INVENTAT MAȘINA INVIZIBILĂ?,HAS THE INVISIBLE CAR BEEN INVENTED?,0.1590909090909091,0.0,1.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
177,['Simple'],['Real'],0,1,0,CAND TU SI PRIETENII TAI  AFLATI CA ATI LUAT BACUL,WHEN YOU AND YOUR FRIENDS FIND OUT THAT YOU'VE GOT THE BAC,0.2727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['joy', 'love']",0.5,0,1,0,0,1,0,1,0,0,0,1,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,2
178,['Simple'],['Real'],0,1,0,SI VREI SA SPUI CA ROMANIA A TERMINAT PE PRIMUL LOC IN PRELIMINARII?,AND YOU WANT TO SAY THAT ROMANIA FINISHED FIRST IN THE PRELIMINARY?,0.29545454545454547,0.0,1.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,5
179,['Simple'],['Fake'],0,1,0,CAND TOTI PRIETENII TAI SUNT AFARA   SI TU AI TEME DE FACUT,WHEN ALL YOUR FRIENDS ARE OUT AND YOU HAVE HOMEWORK TO DO,0.2727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['joy', 'love']",0.5,0,1,0,1,0,0,1,0,0,0,1,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,4
180,['Combination'],['Fake'],0,1,0,CAND SE APROPIE BLACK FRIDAY DAR TU ESTI SARACIE ABOSLUTA,WHEN BLACK FRIDAY APPROACHES BUT YOU ARE ABSOLUTELY POVERTY,0.20454545454545456,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['anger', 'fear', 'sadness']",0.3333333333333333,1,0,0,1,0,0,1,0,1,1,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,0,0
181,['Simple'],['Real'],0,1,0,ORICE ELEV PE 10 SEPTEMBRIE,ANY STUDENT ON SEPTEMBER 10,0.11363636363636363,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,4
182,['Combination'],['Fake'],0,1,0,MOMENTUL ALA CAND AI COLEGI CU MANA PE SUS  SI PROFA TE ALEGE PE TINE,THAT MOMENT WHEN YOU HAVE YOUR COLLEAGUES WITH YOUR HAND UP AND THE PROFESSOR CHOOSES YOU,0.36363636363636365,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,5
183,['Simple'],['Real'],0,1,0,DE 1 IUNIE  SĂ NU UITĂM DE CEI MICI,"FROM JUNE 1, LET'S NOT FORGET THE LITTLE ONES",0.25,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
184,['Simple'],['Real'],1,1,0,ASTA PUTEA FI ROMANIA  DAR TU VOTEZI CU PSD,THIS COULD BE ROMANIA BUT YOU VOTE WITH PSD,0.20454545454545456,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['anger', 'joy', 'love', 'sadness', 'surprise']",0.2,0,1,0,0,1,0,1,0,1,0,1,1,1,1,['Negative'],['Surprise'],1,0,0,0,1,2,0
185,['Simple'],['Real'],0,0,0,Când toată lumea crede că greșești și Google-ul arată că ai dreptate,When everyone thinks you're wrong and Google proves you're right,0.2727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
186,['Simple'],['Real'],0,0,0,Când realizezi că nu ai slăbit nici anul ăsta!,When you realize that you haven't lost weight this year either!,0.29545454545454547,0.0,0.0,1.0,0.0,['Negative'],0.6666666666666666,"['fear', 'sadness', 'surprise']",0.2222222222222222,0,1,0,0,1,1,0,0,0,1,0,0,1,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
187,['Simple'],['Fake'],0,0,0,Când ești nervoasă și îți spune iubitul să te calmezi,When you're nervous and your boyfriend tells you to calm down,0.2727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,['fear'],1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,0
188,['Simple'],['Fake'],0,1,0,FIECARE ROMAN DE BLACK FRIDAY  TACI SI IA-MI BANII!,EVERY BLACK FRIDAY ROMAN SHUT UP AND TAKE MY MONEY!,0.25,0.0,0.0,1.0,0.0,['Neutral'],1.0,"['anger', 'joy', 'love', 'surprise']",0.25,0,1,0,1,0,0,1,0,1,0,1,1,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
189,['Simple'],['Fake'],0,1,0,DUPĂ CE VEZI CĂ HALEP A BĂTUT-O PE SHARAPOVA,AFTER YOU SEE HALEP BEAT SHARAPOVA,0.13636363636363635,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
190,['Simple'],['Real'],0,1,0,LISTA CU ALIMENTELE SANATOASE  PE CARE LE-AI MANCAT RECENT,LIST OF HEALTHY FOODS YOU EAT RECENTLY,0.1590909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,5
191,['Simple'],['Real'],0,1,0,CUM TE SIMȚI  CÂND REPARI CEVA ÎN FAȚA PRIETENEI,HOW DO YOU FEEL WHEN YOU FIX SOMETHING IN FRONT OF YOUR GIRLFRIEND,0.29545454545454547,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
192,['Simple'],['Real'],0,1,0,MĂ ÎNRTEB CE I-A SPUS FRIZERULUI,I WONDER WHAT HE SAID TO THE HAIRDRESSER,0.18181818181818182,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
193,['Simple'],['DeepFake'],0,0,0,"Cum adica, lucrez pe 31 decembrie?","What do you mean, I work on December 31st?",0.25,0.0,1.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
194,['Simple'],['Fake'],0,1,0,CÂND AȘTEPȚI CA O TELEVIZIUNE ROMÂNĂ  SĂ DEA O ȘTIRE DESPRE CUTREMUR,WHEN ARE YOU WAITING FOR A ROMANIAN TELEVISION TO GIVE NEWS ABOUT THE EARTHQUAKE,0.3181818181818182,0.0,0.0,0.0,0.0,['Negative'],1.0,"['anger', 'fear', 'sadness', 'surprise']",0.25,0,1,0,1,0,1,0,0,1,1,0,0,1,1,['Negative'],['Surprise'],1,0,0,0,1,2,0
195,['Simple'],['Fake'],0,1,0,MONMENTUL ALA CAND AFLII  CA SCOLILE RAMAN INCHISE,THAT MOMENT WHEN YOU FIND OUT THAT THE SCHOOLS REMAIN CLOSED,0.25,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,2
196,['Simple'],['Fake'],0,0,0,Când profesoul te dă pe tine și pe cel mai bun prieten afară din clasă,When the teacher kicks you and your best friend out of class,0.2727272727272727,0.0,0.0,0.0,0.0,['Positive'],0.75,['love'],0.38461538461538464,0,1,0,1,0,0,0,1,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,2
197,['Simple'],['Fake'],0,0,0,Când auzi oameni că se ceartă pe strada ta,When you hear people arguing on your street,0.18181818181818182,0.0,0.0,0.0,0.0,['Neutral'],1.0,['anger'],1.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,5
198,['Simple'],['Real'],0,1,0,MOMENTUL ALA CANDII VEZI PE AIA DE LA ANTENA 1  CUM ARATA IN HD,SEE THAT CANDLE MOMENT FROM ANTENNA 1 AS IT LOOKS IN HD,0.2727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
199,['Simple'],['Fake'],0,0,0,Când mama intră în camera mea după ce am facut curat,When my mother enters my room after I have cleaned,0.22727272727272727,0.0,0.0,0.0,0.0,['Positive'],0.6666666666666666,"['joy', 'love']",0.4,0,1,0,1,0,0,0,1,0,0,1,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,5
200,['Combination'],['Real'],0,0,0,Vreau să demonstrez bărbaților că și femeile știu să parcheze! - GATA!,I want to prove to men that women know how to park too! - DONE!,0.38636363636363635,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
201,['Combination'],['Fake'],0,0,0,"Ultimii mei bani ii voi folosii pentru urgente..   Un Ciucaș, vă rog","I will use my last money for emergencies.. A Ciucaș, please",0.29545454545454547,0.0,0.0,0.0,1.0,['Neutral'],1.0,['surprise'],0.2857142857142857,1,0,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,2
202,['Simple'],['Real'],0,0,0,-Cand mergeti sa colindati? -Cand boierii nu-s acasa...,- When do you go caroling? - When the boyars are not at home...,0.36363636363636365,0.0,0.5,0.0,0.5,['Neutral'],1.0,"['joy', 'love']",0.5,0,1,0,0,1,0,1,0,0,0,1,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,4
203,['Simple'],['Real'],0,0,0,Ce animal!  Nu te speria!Îl țin cu două mâini!,What an animal!  Don't be afraid! I hold him with two hands!,0.38636363636363635,0.0,0.0,1.0,0.0,['Neutral'],1.0,['fear'],1.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,5
204,['Simple'],['Real'],0,0,0,"Atâta timp cât din leu nu se pot face sarmale, pentru mine tot porcul rămâne regele animalelor :))","As long as lions can't be made into sardines, for me all pigs remain the king of animals :))",0.4772727272727273,0.0,0.0,0.0,0.0,['Positive'],0.6666666666666666,['fear'],1.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,2
205,['Simple'],['Real'],0,0,0,Cât de des se prăbișesc avioanele?  Doar o dată!,How often do planes crash?  Just once!,0.22727272727272727,0.0,0.5,0.5,0.0,['Neutral'],1.0,"['fear', 'sadness', 'surprise']",0.3333333333333333,0,1,0,0,1,0,1,0,0,1,0,0,1,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
206,['Combination'],['Real'],0,0,0,"Învârtitoarea când aveam 6 ani  Învârtitoarea acum, atză-o-ar focu","The spinner when I was 6 The spinner now, let's fire it up",0.3409090909090909,0.0,0.0,0.0,0.0,['Neutral'],1.0,['fear'],1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,4
207,['Simple'],['Real'],1,0,0,VÂND CASĂ cu vedere spre viitor...,HOUSE FOR SALE with a view to the future...,0.22727272727272727,0.0,0.0,0.0,1.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
208,['Simple'],['Real'],1,0,0,Mai multe filiale ale Institului Cantacuzino au reluat producția de vaccinuri antigripale...,Several branches of the Cantacuzino Institute have resumed the production of anti-influenza vaccines...,0.36363636363636365,0.0,0.0,0.0,1.0,['Positive'],0.6666666666666666,['surprise'],0.2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,0,4
209,['Simple'],['Fake'],0,0,0,Când te simți un pic rău și cauți simptomele pe google:,When you feel a little sick and google the symptoms:,0.25,0.0,0.0,0.0,0.0,['Negative'],1.0,['sadness'],1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,2,4
210,['Simple'],['Real'],0,0,0,"Când trebuie să faci curățenie, dar nu ai nicio motivație așa că stai un pic să își aduni forțele.","When you have to clean, but you have no motivation so you wait a bit to gather your strength.",0.4772727272727273,1.0,0.0,0.0,0.0,['Positive'],0.6666666666666666,['love'],0.6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,4
